dep,ratio,sexe,jour,jour_fr,tx_incid,tx_pos,tx_occupation_sae,R,hosp,rea,rad,dc,indic_dc,indic_rad
43,22.74,0,2020-12-13,13 dec 2020,211,8,90,1,5.98,0.35,27.92,6.07,0.13,0.22
44,141.33,0,2020-12-13,13 dec 2020,67,4,48,1.1,1.86,0.19,12.37,2.69,0.02,0.13
45,68.15,0,2020-12-13,13 dec 2020,152,7,61,1.1,2.8,0.59,19.94,3.37,0.04,0.13
46,17.15,0,2020-12-13,13 dec 2020,73,5,44,1,2.33,0.12,9.1,2.92,0.06,0.29
47,33.32,0,2020-12-13,13 dec 2020,150,6,40,1,2.07,0.33,11.01,2.07,0.06,0.18
48,7.55,0,2020-12-13,13 dec 2020,161,7,44,1,2.78,0.4,21.85,6.89,0.26,0.4
49,82.07,0,2020-12-13,13 dec 2020,103,6,48,1.1,2.71,0.38,19.36,4.19,0.06,0.24
50,49.70,0,2020-12-13,13 dec 2020,50,4,36,1,1.89,0.16,10.58,2.64,0.04,0.14
51,57.33,0,2020-12-13,13 dec 2020,186,7,64,1.2,4.27,0.52,29.86,7.22,0.1,0.3
52,17.51,0,2020-12-13,13 dec 2020,337,10,64,1.2,8.17,0.4,30.61,10.11,0.29,0.57
53,30.63,0,2020-12-13,13 dec 2020,125,8,48,1.1,3.3,0.26,19.65,4.51,0.2,0.52
54,73.31,0,2020-12-13,13 dec 2020,296,8,64,1.2,5.67,0.97,29.72,8.28,0.19,0.61
55,18.74,0,2020-12-13,13 dec 2020,353,11,64,1.2,7.26,0.48,39.06,9.23,0.27,0.43
56,75.35,0,2020-12-13,13 dec 2020,48,3,36,1,2.19,0.16,11.75,2.57,0.03,0.09
57,103.86,0,2020-12-13,13 dec 2020,239,9,64,1.2,4.96,0.58,37.43,12.17,0.17,0.31
58,20.59,0,2020-12-13,13 dec 2020,194,7,94,1.1,4.91,0.34,16.37,4.95,0.19,0.58
59,261.39,0,2020-12-13,13 dec 2020,122,6,65,1,4.06,0.49,29.8,6.85,0.08,0.27
60,82.98,0,2020-12-13,13 dec 2020,115,7,65,1,3.99,0.35,24.25,7.38,0.11,0.11
61,28.25,0,2020-12-13,13 dec 2020,198,7,36,1,7.01,0.32,22.19,5.35,0.28,0.28
62,147.51,0,2020-12-13,13 dec 2020,149,8,65,1,4.35,0.54,25,5.74,0.08,0.37
63,65.52,0,2020-12-13,13 dec 2020,204,6,90,1,3.79,0.34,17.7,4.87,0.06,0.35
64,67.72,0,2020-12-13,13 dec 2020,137,6,40,1,3.35,0.4,17.35,3.96,0.07,0.31
65,22.75,0,2020-12-13,13 dec 2020,223,9,44,1,5.98,0.66,22.95,5.05,0.18,0.48
66,48.21,0,2020-12-13,13 dec 2020,59,3,44,1,1.12,0.19,12.3,2.41,0,0.04
67,112.53,0,2020-12-13,13 dec 2020,161,5,64,1.2,4.14,0.44,35.86,8.8,0.11,0.25
68,76.76,0,2020-12-13,13 dec 2020,197,8,64,1.2,4.95,0.56,51.52,12.75,0.08,0.38
69,187.81,0,2020-12-13,13 dec 2020,225,9,90,1,6.1,0.8,45.11,9.31,0.09,0.55
70,23.43,0,2020-12-13,13 dec 2020,270,9,94,1.1,3.41,0.34,24.97,5.85,0.13,0.34
71,55.31,0,2020-12-13,13 dec 2020,220,9,94,1.1,8.23,0.63,39.27,10.67,0.11,0.47
72,56.69,0,2020-12-13,13 dec 2020,155,7,48,1.1,5.2,0.23,19.53,4.02,0.14,0.49
73,43.38,0,2020-12-13,13 dec 2020,203,9,90,1,5.51,0.67,38.5,10.03,0.23,0.69
74,82.97,0,2020-12-13,13 dec 2020,218,11,90,1,5.41,0.76,33.02,7.04,0.13,0.51
75,216.85,0,2020-12-13,13 dec 2020,148,4,55,1,3.61,0.71,49.98,12.02,0.04,0.22
76,125.70,0,2020-12-13,13 dec 2020,120,6,36,1,3.72,0.42,19.57,5.06,0.06,0.2
77,142.27,0,2020-12-13,13 dec 2020,129,6,55,1,3.13,0.56,33.71,8.01,0.06,0.19
78,143.84,0,2020-12-13,13 dec 2020,121,6,55,1,5.46,0.42,30.58,7.03,0.06,0.37
79,37.57,0,2020-12-13,13 dec 2020,126,6,40,1,1.68,0.19,8.52,2.4,0.05,0.27
80,57.02,0,2020-12-13,13 dec 2020,148,7,65,1,4.79,0.51,22.17,6.8,0.09,0.19
81,39.24,0,2020-12-13,13 dec 2020,121,6,44,1,3.8,0.54,13.71,3.34,0.1,0.31
82,26.26,0,2020-12-13,13 dec 2020,73,4,44,1,2.36,0.34,15,3.31,0.11,0.23
83,107.18,0,2020-12-13,13 dec 2020,149,5,67,1,2.61,0.4,22.47,4.21,0.08,0.44
84,56.61,0,2020-12-13,13 dec 2020,191,8,67,1,5.21,0.28,27.98,7.14,0.11,0.48
85,68.02,0,2020-12-13,13 dec 2020,82,5,48,1.1,1.48,0.22,9.75,1.62,0.04,0.16
86,43.81,0,2020-12-13,13 dec 2020,75,4,40,1,1.19,0.18,11.94,2.85,0.02,0.16
87,37.42,0,2020-12-13,13 dec 2020,117,7,40,1,6.49,0.19,13.68,4.25,0.16,0.27
88,36.49,0,2020-12-13,13 dec 2020,329,10,64,1.2,8.96,0.44,36.53,12.66,0.22,0.63
89,33.83,0,2020-12-13,13 dec 2020,267,10,94,1.1,7.04,0.68,27.99,6.5,0.27,0.5
90,14.45,0,2020-12-13,13 dec 2020,265,9,94,1.1,15.22,1.8,71.7,24.15,0.28,2.15
91,131.37,0,2020-12-13,13 dec 2020,116,6,55,1,3.88,0.58,37.16,7.51,0.06,0.37
92,161.28,0,2020-12-13,13 dec 2020,120,4,55,1,4.43,0.61,49.7,9.59,0.06,0.33
93,164.61,0,2020-12-13,13 dec 2020,160,8,55,1,4.08,0.46,44.23,8.92,0.04,0.23
94,140.12,0,2020-12-13,13 dec 2020,164,7,55,1,4.99,0.46,55.37,12.91,0.06,0.52
95,124.27,0,2020-12-13,13 dec 2020,145,7,55,1,3.6,0.31,39.16,9.21,0.08,0.2
971,39.07,0,2020-12-13,13 dec 2020,20,2,19,0.8,2,0.13,19.22,4.27,0.03,0.26
972,37.12,0,2020-12-13,13 dec 2020,26,3,27,0.8,0.84,0.19,9.54,1.13,0,0.08
973,28.16,0,2020-12-13,13 dec 2020,195,8,39,1.4,0.75,0.18,68.29,2.38,0,0.21
974,86.58,0,2020-12-13,13 dec 2020,32,2,12,0.8,0.59,0.07,8.03,0.59,0.01,0.06
976,25.92,0,2020-12-13,13 dec 2020,55,6,33,0,0.35,0.08,20.6,1.5,0.04,0.19
1,64.97,0,2020-12-20,20 dec 2020,223,4,81,1.2,4.74,0.34,23.07,5.65,0.09,0.68
2,53.43,0,2020-12-20,20 dec 2020,265,9,58,1.1,5.97,0.49,36.37,9.23,0.26,0.52
3,33.90,0,2020-12-20,20 dec 2020,289,4,81,1.2,8.32,0.53,28.44,8.82,0.21,0.47
4,16.17,0,2020-12-20,20 dec 2020,112,3,63,1.2,6.49,0.37,32.28,5.81,0.12,0.25
5,14.16,0,2020-12-20,20 dec 2020,264,6,63,1.2,10.31,0.71,40.4,9.32,0.14,0.92
6,108.06,0,2020-12-20,20 dec 2020,343,6,63,1.2,4.97,0.5,22.98,5.27,0.14,0.25
7,32.86,0,2020-12-20,20 dec 2020,259,5,81,1.2,4.23,0.3,33.63,8.95,0.06,0.4
8,27.13,0,2020-12-20,20 dec 2020,364,6,63,1.2,7.34,0.48,19.87,7.26,0.22,0.29
9,15.23,0,2020-12-20,20 dec 2020,73,3,42,1.1,2.43,0.07,8.8,1.84,0.07,0.13
10,31.16,0,2020-12-20,20 dec 2020,198,6,63,1.2,3.79,0.42,34.72,7.96,0.22,0.45
11,37.02,0,2020-12-20,20 dec 2020,111,3,42,1.1,2.22,0.16,13.8,3.54,0.08,0.19
12,28.11,0,2020-12-20,20 dec 2020,101,4,42,1.1,2.13,0.21,16.83,4.2,0.04,0.28
13,204.39,0,2020-12-20,20 dec 2020,192,4,63,1.2,5.02,0.86,52.14,8.44,0.08,0.39
14,69.58,0,2020-12-20,20 dec 2020,106,3,38,1.1,2.73,0.32,15.42,3.75,0.07,0.23
15,14.42,0,2020-12-20,20 dec 2020,204,3,81,1.2,4.16,0.49,19.21,3.81,0.07,0.42
16,35.20,0,2020-12-20,20 dec 2020,86,4,37,1,1.19,0.17,6.53,1.62,0.14,0.17
17,64.82,0,2020-12-20,20 dec 2020,49,1,37,1,0.68,0.09,6.6,1.71,0.02,0.06
18,30.48,0,2020-12-20,20 dec 2020,224,9,59,1.1,6.07,0.23,21.95,8.89,0.16,1.12
19,24.19,0,2020-12-20,20 dec 2020,86,4,37,1,1.03,0.17,16.08,3.6,0.08,0.12
21,53.68,0,2020-12-20,20 dec 2020,224,7,88,1.2,7.08,0.78,36.79,9.63,0.17,0.39
22,59.87,0,2020-12-20,20 dec 2020,45,2,32,1.1,1.57,0.05,8.79,1.79,0.1,0.1
23,11.87,0,2020-12-20,20 dec 2020,61,3,37,1,1.94,0.17,23.42,4.3,0.08,0.25
24,41.26,0,2020-12-20,20 dec 2020,59,3,37,1,1.7,0.19,7.39,1.19,0.02,0.05
25,54.09,0,2020-12-20,20 dec 2020,327,9,88,1.2,3.16,0.87,23.17,5.4,0.11,0.26
26,51.62,0,2020-12-20,20 dec 2020,239,5,81,1.2,4.34,0.56,28.42,7.59,0.08,0.31
27,61.02,0,2020-12-20,20 dec 2020,102,5,38,1.1,3.29,0.13,12.8,3.75,0.03,0.18
28,43.40,0,2020-12-20,20 dec 2020,118,5,59,1.1,4.42,0.35,29.63,5.88,0.21,0.92
29,91.05,0,2020-12-20,20 dec 2020,39,2,32,1.1,1.11,0.16,5.66,1.26,0.03,0.07
2A,15.99,0,2020-12-20,20 dec 2020,34,1,33,1,0.88,0.25,17.32,4.82,0,0.13
2B,17.79,0,2020-12-20,20 dec 2020,53,1,33,1,0.34,0.11,12.7,2.14,0.06,0.06
30,74.82,0,2020-12-20,20 dec 2020,166,5,42,1.1,2.81,0.47,18.59,4.33,0.05,0.31
31,138.84,0,2020-12-20,20 dec 2020,80,2,42,1.1,2.18,0.44,17.65,2.48,0.04,0.15
32,19.13,0,2020-12-20,20 dec 2020,117,4,42,1.1,1.83,0.1,9.62,3.03,0.1,0.16
33,161.08,0,2020-12-20,20 dec 2020,85,3,37,1,2.45,0.46,15.71,2.82,0.04,0.17
34,116.00,0,2020-12-20,20 dec 2020,100,3,42,1.1,1.6,0.36,20.43,4.09,0.05,0.26
35,107.39,0,2020-12-20,20 dec 2020,71,3,32,1.1,2.32,0.23,12.02,2.55,0.05,0.12
36,21.85,0,2020-12-20,20 dec 2020,111,6,59,1.1,3.52,0.32,19.86,6.18,0.14,0.27
37,61.11,0,2020-12-20,20 dec 2020,107,4,59,1.1,2.59,0.47,14.58,3.55,0.08,0.1
38,127.28,0,2020-12-20,20 dec 2020,269,5,81,1.2,6.41,0.61,29.14,7.25,0.13,0.38
39,25.94,0,2020-12-20,20 dec 2020,311,10,88,1.2,9.6,0.39,35.08,8.48,0.23,0.73
40,41.18,0,2020-12-20,20 dec 2020,114,4,37,1,3.06,0.22,9.13,2.28,0.07,0.17
41,33.26,0,2020-12-20,20 dec 2020,149,7,59,1.1,4.9,0.24,19.93,4.93,0.15,0.33
42,76.25,0,2020-12-20,20 dec 2020,241,5,81,1.2,6.73,0.81,41.31,10.68,0.05,0.29
43,22.74,0,2020-12-20,20 dec 2020,234,4,81,1.2,5.94,0.22,29.02,6.46,0.13,0.22
44,141.33,0,2020-12-20,20 dec 2020,73,3,46,1.1,1.8,0.13,12.76,2.84,0.04,0.17
45,68.15,0,2020-12-20,20 dec 2020,156,5,59,1.1,3.04,0.66,20.65,3.51,0.06,0.26
46,17.15,0,2020-12-20,20 dec 2020,56,3,42,1.1,1.52,0,9.56,2.97,0.06,0.17
47,33.32,0,2020-12-20,20 dec 2020,157,6,37,1,2.1,0.3,11.73,2.4,0.09,0.21
48,7.55,0,2020-12-20,20 dec 2020,176,5,42,1.1,3.97,0.4,23.05,7.55,0.26,0.4
49,82.07,0,2020-12-20,20 dec 2020,113,4,46,1.1,2.94,0.4,19.96,4.45,0.06,0.22
50,49.70,0,2020-12-20,20 dec 2020,75,3,38,1.1,1.79,0.16,11.11,2.7,0.04,0.2
51,57.33,0,2020-12-20,20 dec 2020,230,6,63,1.2,5.6,0.45,30.73,7.66,0.12,0.24
52,17.51,0,2020-12-20,20 dec 2020,339,10,63,1.2,8.45,0.46,32.27,11.02,0.46,0.74
53,30.63,0,2020-12-20,20 dec 2020,125,6,46,1.1,3.04,0.26,20.63,4.9,0.13,0.46
54,73.31,0,2020-12-20,20 dec 2020,337,7,63,1.2,5.84,0.98,31.65,8.87,0.12,0.56
55,18.74,0,2020-12-20,20 dec 2020,331,9,63,1.2,7.42,0.59,40.29,10.35,0.27,0.53
56,75.35,0,2020-12-20,20 dec 2020,56,2,32,1.1,2.2,0.13,12.16,2.69,0.04,0.2
57,103.86,0,2020-12-20,20 dec 2020,253,7,63,1.2,5.14,0.49,38.86,12.67,0.17,0.42
58,20.59,0,2020-12-20,20 dec 2020,240,6,88,1.2,4.66,0.24,16.9,5.15,0.1,0.24
59,261.39,0,2020-12-20,20 dec 2020,138,4,58,1.1,3.73,0.44,31.38,7.27,0.13,0.52
60,82.98,0,2020-12-20,20 dec 2020,126,5,58,1.1,4.18,0.29,24.99,7.58,0.07,0.18
61,28.25,0,2020-12-20,20 dec 2020,200,6,38,1.1,7.01,0.5,23.79,5.91,0.18,0.71
62,147.51,0,2020-12-20,20 dec 2020,154,6,58,1.1,4.09,0.49,26.09,5.98,0.09,0.35
63,65.52,0,2020-12-20,20 dec 2020,238,4,81,1.2,4.14,0.41,18.61,5.08,0.08,0.37
64,67.72,0,2020-12-20,20 dec 2020,113,3,37,1,3.28,0.3,18.38,4.16,0.07,0.35
65,22.75,0,2020-12-20,20 dec 2020,217,7,42,1.1,5.54,0.53,25.05,5.49,0.13,0.66
66,48.21,0,2020-12-20,20 dec 2020,83,3,42,1.1,1.2,0.23,12.63,2.43,0.02,0.12
67,112.53,0,2020-12-20,20 dec 2020,183,5,63,1.2,4.05,0.43,36.91,9.1,0.09,0.25
68,76.76,0,2020-12-20,20 dec 2020,224,6,63,1.2,5.45,0.57,52.68,13.13,0.1,0.3
69,187.81,0,2020-12-20,20 dec 2020,239,4,81,1.2,5.71,0.78,46.42,9.63,0.1,0.42
70,23.43,0,2020-12-20,20 dec 2020,299,8,88,1.2,3.54,0.34,26.21,6.1,0.13,0.3
71,55.31,0,2020-12-20,20 dec 2020,232,8,88,1.2,7.96,0.56,41.44,10.96,0.09,0.63
72,56.69,0,2020-12-20,20 dec 2020,146,5,46,1.1,5.27,0.28,20.73,4.5,0.14,0.44
73,43.38,0,2020-12-20,20 dec 2020,267,4,81,1.2,4.63,0.6,39.83,10.44,0.09,0.3
74,82.97,0,2020-12-20,20 dec 2020,241,5,81,1.2,4.57,0.52,34.24,7.38,0.1,0.34
75,216.85,0,2020-12-20,20 dec 2020,168,2,53,1.1,3.61,0.69,51,12.17,0.04,0.36
76,125.70,0,2020-12-20,20 dec 2020,122,3,38,1.1,3.95,0.36,20.19,5.32,0.11,0.14
77,142.27,0,2020-12-20,20 dec 2020,138,5,53,1.1,2.9,0.55,34.45,8.17,0.06,0.14
78,143.84,0,2020-12-20,20 dec 2020,127,4,53,1.1,5.25,0.38,31.35,7.29,0.1,0.26
79,37.57,0,2020-12-20,20 dec 2020,118,5,37,1,1.86,0.16,9.32,2.61,0.05,0.37
80,57.02,0,2020-12-20,20 dec 2020,170,6,58,1.1,5.3,0.4,22.64,7.09,0.12,0.23
81,39.24,0,2020-12-20,20 dec 2020,153,5,42,1.1,3.75,0.51,14.81,3.62,0.08,0.38
82,26.26,0,2020-12-20,20 dec 2020,75,3,42,1.1,1.98,0.34,15.73,3.39,0.04,0.27
83,107.18,0,2020-12-20,20 dec 2020,195,4,63,1.2,2.57,0.4,22.98,4.38,0.05,0.12
84,56.61,0,2020-12-20,20 dec 2020,205,6,63,1.2,5.58,0.25,29.22,7.47,0.07,0.41
85,68.02,0,2020-12-20,20 dec 2020,81,3,46,1.1,1.5,0.19,10.07,1.72,0.04,0.15
86,43.81,0,2020-12-20,20 dec 2020,67,3,37,1,1.26,0.16,12.21,2.9,0.02,0.09
87,37.42,0,2020-12-20,20 dec 2020,107,5,37,1,3.23,0.24,14.91,4.46,0.11,0.4
88,36.49,0,2020-12-20,20 dec 2020,336,9,63,1.2,9.29,0.6,38.75,13.59,0.25,0.55
89,33.83,0,2020-12-20,20 dec 2020,239,7,88,1.2,7.01,0.53,30.18,7.39,0.3,0.5
90,14.45,0,2020-12-20,20 dec 2020,295,8,88,1.2,13.84,1.73,74.67,26.02,0.42,0.97
91,131.37,0,2020-12-20,20 dec 2020,124,4,53,1.1,3.85,0.52,37.81,7.68,0.06,0.21
92,161.28,0,2020-12-20,20 dec 2020,130,3,53,1.1,4.52,0.61,50.53,9.7,0.04,0.23
93,164.61,0,2020-12-20,20 dec 2020,158,6,53,1.1,3.93,0.42,44.99,9.06,0.04,0.25
94,140.12,0,2020-12-20,20 dec 2020,163,5,53,1.1,4.45,0.49,56.57,13.12,0.05,0.41
95,124.27,0,2020-12-20,20 dec 2020,146,5,53,1.1,3.76,0.3,39.77,9.49,0.09,0.19
971,39.07,0,2020-12-20,20 dec 2020,21,3,19,1.3,1.59,0.13,19.58,4.27,0,0.2
972,37.12,0,2020-12-20,20 dec 2020,26,3,27,1.3,0.73,0.19,9.75,1.13,0,0.11
973,28.16,0,2020-12-20,20 dec 2020,193,7,39,1.3,1.07,0.18,69.14,2.38,0,0.36
974,86.58,0,2020-12-20,20 dec 2020,30,2,15,1,0.58,0.09,8.2,0.59,0,0.08
976,25.92,0,2020-12-20,20 dec 2020,60,7,50,1,0.31,0.12,20.83,1.58,0.04,0.08
1,64.97,0,2020-12-27,27 dec 2020,157,7,77,0.8,3.96,0.29,23.46,5.79,0.09,0.2
2,53.43,0,2020-12-27,27 dec 2020,178,8,57,0.9,5.69,0.43,37.41,9.73,0.17,0.47
3,33.90,0,2020-12-27,27 dec 2020,228,8,77,0.8,8.02,0.44,30.29,9.38,0.12,0.8
4,16.17,0,2020-12-27,27 dec 2020,202,8,67,1,7.85,0.25,33.27,6.31,0.19,0.37
5,14.16,0,2020-12-27,27 dec 2020,308,10,67,1,9.68,0.71,41.31,9.96,0.21,0.35
6,108.06,0,2020-12-27,27 dec 2020,340,8,67,1,5.16,0.63,24.26,5.66,0.14,0.31
7,32.86,0,2020-12-27,27 dec 2020,156,7,77,0.8,4.87,0.33,34.45,9.37,0.12,0.46
8,27.13,0,2020-12-27,27 dec 2020,302,7,66,0.9,7.19,0.55,21.6,7.89,0.22,0.59
9,15.23,0,2020-12-27,27 dec 2020,136,6,38,0.9,2.76,0.13,9.32,2.1,0.13,0.26
10,31.16,0,2020-12-27,27 dec 2020,170,7,66,0.9,3.53,0.39,36.01,8.5,0.16,0.35
11,37.02,0,2020-12-27,27 dec 2020,137,5,38,0.9,2.27,0.19,14.1,3.7,0.11,0.22
12,28.11,0,2020-12-27,27 dec 2020,93,4,38,0.9,2.42,0.14,17.18,4.3,0.07,0.18
13,204.39,0,2020-12-27,27 dec 2020,209,6,67,1,5.28,0.91,53.52,8.76,0.08,0.45
14,69.58,0,2020-12-27,27 dec 2020,116,4,38,0.9,2.69,0.34,15.91,3.91,0.06,0.16
15,14.42,0,2020-12-27,27 dec 2020,123,5,77,0.8,4.58,0.49,20.6,4.16,0.14,0.69
16,35.20,0,2020-12-27,27 dec 2020,75,4,39,0.8,0.94,0.23,6.79,1.76,0.06,0.11
17,64.82,0,2020-12-27,27 dec 2020,61,3,39,0.8,0.74,0.14,6.79,1.76,0.02,0.08
18,30.48,0,2020-12-27,27 dec 2020,212,10,66,0.9,5.35,0.2,23.52,9.38,0.16,0.62
19,24.19,0,2020-12-27,27 dec 2020,88,4,39,0.8,1.49,0.21,16.41,3.64,0.04,0.12
21,53.68,0,2020-12-27,27 dec 2020,214,7,92,0.9,6.99,0.88,37.98,10.26,0.19,0.39
22,59.87,0,2020-12-27,27 dec 2020,49,2,29,0.9,1.25,0.05,9.09,1.82,0.02,0.13
23,11.87,0,2020-12-27,27 dec 2020,65,3,39,0.8,1.6,0.34,23.76,4.38,0.08,0.17
24,41.26,0,2020-12-27,27 dec 2020,61,3,39,0.8,1.67,0.19,7.54,1.24,0.02,0.07
25,54.09,0,2020-12-27,27 dec 2020,302,11,92,0.9,3.09,0.87,23.85,5.58,0.06,0.2
26,51.62,0,2020-12-27,27 dec 2020,182,8,77,0.8,4.11,0.48,29.56,7.9,0.08,0.27
27,61.02,0,2020-12-27,27 dec 2020,80,4,38,0.9,3.34,0.16,13.62,3.98,0.08,0.62
28,43.40,0,2020-12-27,27 dec 2020,103,5,66,0.9,4.08,0.35,30.51,6.08,0.07,0.28
29,91.05,0,2020-12-27,27 dec 2020,43,2,29,0.9,1.18,0.15,5.77,1.38,0.05,0.04
2A,15.99,0,2020-12-27,27 dec 2020,62,1,22,1.5,0.81,0.19,17.7,4.82,0,0.13
2B,17.79,0,2020-12-27,27 dec 2020,76,2,22,1.5,0.39,0.17,12.76,2.14,0,0.06
30,74.82,0,2020-12-27,27 dec 2020,141,5,38,0.9,2.35,0.37,19.07,4.48,0.05,0.12
31,138.84,0,2020-12-27,27 dec 2020,97,4,38,0.9,2.14,0.44,18.17,2.59,0.04,0.3
32,19.13,0,2020-12-27,27 dec 2020,106,5,38,0.9,1.99,0.1,9.88,3.08,0.05,0.16
33,161.08,0,2020-12-27,27 dec 2020,93,4,39,0.8,2.53,0.52,16.12,2.96,0.04,0.12
34,116.00,0,2020-12-27,27 dec 2020,103,4,38,0.9,1.53,0.31,20.92,4.25,0.03,0.17
35,107.39,0,2020-12-27,27 dec 2020,71,3,29,0.9,2.23,0.2,12.67,2.69,0.04,0.2
36,21.85,0,2020-12-27,27 dec 2020,121,6,66,0.9,3.02,0.18,21.51,6.68,0.27,0.59
37,61.11,0,2020-12-27,27 dec 2020,98,4,66,0.9,2.68,0.57,14.97,3.67,0.05,0.1
38,127.28,0,2020-12-27,27 dec 2020,177,7,77,0.8,6.29,0.54,30.11,7.6,0.13,0.29
39,25.94,0,2020-12-27,27 dec 2020,332,11,92,0.9,10.25,0.35,36.82,10.02,0.5,0.69
40,41.18,0,2020-12-27,27 dec 2020,145,6,39,0.8,2.79,0.24,9.59,2.48,0.1,0.19
41,33.26,0,2020-12-27,27 dec 2020,124,6,66,0.9,4.57,0.3,20.48,4.99,0.03,0.27
42,76.25,0,2020-12-27,27 dec 2020,174,7,77,0.8,6.39,0.73,42.7,11.23,0.16,0.42
43,22.74,0,2020-12-27,27 dec 2020,146,7,77,0.8,5.72,0.09,30.21,6.68,0.09,0.31
44,141.33,0,2020-12-27,27 dec 2020,88,4,41,0.9,1.63,0.13,13.11,2.96,0.04,0.13
45,68.15,0,2020-12-27,27 dec 2020,134,6,66,0.9,3.04,0.75,21.25,3.61,0.04,0.13
46,17.15,0,2020-12-27,27 dec 2020,76,4,38,0.9,1.34,0,9.91,2.97,0,0.12
47,33.32,0,2020-12-27,27 dec 2020,110,4,39,0.8,1.68,0.18,12.52,2.64,0.09,0.24
48,7.55,0,2020-12-27,27 dec 2020,132,7,38,0.9,5.3,0.53,25.03,8.08,0.26,0.79
49,82.07,0,2020-12-27,27 dec 2020,111,5,41,0.9,3.07,0.38,20.71,4.72,0.06,0.18
50,49.70,0,2020-12-27,27 dec 2020,102,5,38,0.9,1.45,0.16,11.59,2.78,0.02,0.22
51,57.33,0,2020-12-27,27 dec 2020,210,7,66,0.9,5.97,0.4,32.06,8.18,0.23,0.35
52,17.51,0,2020-12-27,27 dec 2020,278,10,66,0.9,8.17,0.63,34.04,11.76,0.29,0.51
53,30.63,0,2020-12-27,27 dec 2020,88,4,41,0.9,2.97,0.26,21.51,5.29,0.2,0.29
54,73.31,0,2020-12-27,27 dec 2020,259,7,66,0.9,5.99,0.89,32.89,9.32,0.11,0.27
55,18.74,0,2020-12-27,27 dec 2020,266,9,66,0.9,7.74,0.53,42.85,11.74,0.53,1.17
56,75.35,0,2020-12-27,27 dec 2020,64,3,29,0.9,1.98,0.12,12.4,2.75,0.03,0.12
57,103.86,0,2020-12-27,27 dec 2020,237,7,66,0.9,4.77,0.58,39.82,13.34,0.24,0.26
58,20.59,0,2020-12-27,27 dec 2020,199,8,92,0.9,4.95,0.29,17.63,5.59,0.15,0.34
59,261.39,0,2020-12-27,27 dec 2020,126,5,57,0.9,3.49,0.43,32.59,7.52,0.07,0.3
60,82.98,0,2020-12-27,27 dec 2020,122,6,57,0.9,4.16,0.3,25.75,7.86,0.08,0.2
61,28.25,0,2020-12-27,27 dec 2020,194,7,38,0.9,6.23,0.53,25.73,6.51,0.28,0.74
62,147.51,0,2020-12-27,27 dec 2020,134,6,57,0.9,3.77,0.47,26.79,6.18,0.07,0.19
63,65.52,0,2020-12-27,27 dec 2020,170,6,77,0.8,4.76,0.43,19.08,5.36,0.09,0.17
64,67.72,0,2020-12-27,27 dec 2020,104,4,39,0.8,2.95,0.3,19.09,4.33,0.06,0.28
65,22.75,0,2020-12-27,27 dec 2020,189,7,38,0.9,4.13,0.4,26.42,5.63,0.09,0.57
66,48.21,0,2020-12-27,27 dec 2020,105,5,38,0.9,1.2,0.25,12.78,2.53,0.04,0.04
67,112.53,0,2020-12-27,27 dec 2020,200,6,66,0.9,4.32,0.46,37.74,9.37,0.13,0.27
68,76.76,0,2020-12-27,27 dec 2020,226,8,66,0.9,5.78,0.7,53.91,13.59,0.13,0.31
69,187.81,0,2020-12-27,27 dec 2020,166,5,77,0.8,5.47,0.77,47.54,9.97,0.1,0.29
70,23.43,0,2020-12-27,27 dec 2020,284,11,92,0.9,3.71,0.43,27.7,6.36,0.13,0.6
71,55.31,0,2020-12-27,27 dec 2020,200,8,92,0.9,8.1,0.67,43.43,11.35,0.09,0.54
72,56.69,0,2020-12-27,27 dec 2020,115,5,41,0.9,4.97,0.23,21.68,4.9,0.11,0.3
73,43.38,0,2020-12-27,27 dec 2020,169,7,77,0.8,4.66,0.58,40.76,10.79,0.09,0.28
74,82.97,0,2020-12-27,27 dec 2020,202,8,77,0.8,4.52,0.49,35.45,7.63,0.06,0.34
75,216.85,0,2020-12-27,27 dec 2020,144,3,50,0.9,3.59,0.65,51.78,12.38,0.06,0.23
76,125.70,0,2020-12-27,27 dec 2020,128,5,38,0.9,4.09,0.37,21.11,5.62,0.06,0.22
77,142.27,0,2020-12-27,27 dec 2020,129,6,50,0.9,3.02,0.45,34.91,8.42,0.05,0.15
78,143.84,0,2020-12-27,27 dec 2020,131,5,50,0.9,5.19,0.37,32.25,7.52,0.07,0.35
79,37.57,0,2020-12-27,27 dec 2020,168,6,39,0.8,1.92,0.13,9.95,2.82,0.08,0.16
80,57.02,0,2020-12-27,27 dec 2020,167,7,57,0.9,5.47,0.47,23.57,7.51,0.12,0.44
81,39.24,0,2020-12-27,27 dec 2020,159,7,38,0.9,3.49,0.54,15.32,3.95,0.08,0.2
82,26.26,0,2020-12-27,27 dec 2020,72,4,38,0.9,1.83,0.11,16.18,3.5,0.08,0.3
83,107.18,0,2020-12-27,27 dec 2020,187,6,67,1,2.87,0.39,23.53,4.55,0.07,0.16
84,56.61,0,2020-12-27,27 dec 2020,180,7,67,1,5.58,0.23,30.33,7.88,0.23,0.34
85,68.02,0,2020-12-27,27 dec 2020,94,4,41,0.9,1.48,0.12,10.42,1.85,0.07,0.1
86,43.81,0,2020-12-27,27 dec 2020,60,3,39,0.8,1.12,0.18,12.83,3.06,0.09,0.34
